ct,census_tract,county,city,tot_households,moe_households,tot_less_than_10K,moe_less_than_10K,tot_more_than_200K,moe_more_than_200K,median_income,moe_median_income,tot_families,moe_families
36061020901,Census Tract 209.01, New York County, New York,1423.00,156.00,20.10,10.20,3.20,2.90,28015.00,13773.00,750.00,148.00
36061021000,Census Tract 210, New York County, New York,3368.00,505.00,21.00,9.40,5.60,4.50,46942.00,13733.00,1498.00,348.00
36061021100,Census Tract 211, New York County, New York,4345.00,671.00,11.10,6.80,20.70,8.10,79522.00,21977.00,1759.00,381.00
36061021200,Census Tract 212, New York County, New York,2640.00,278.00,12.20,5.30,15.60,6.20,80909.00,36034.00,1025.00,314.00
36061021303,Census Tract 213.03, New York County, New York,2385.00,271.00,9.80,6.20,7.10,4.40,55466.00,9830.00,887.00,214.00
36061021400,Census Tract 214, New York County, New York,2126.00,245.00,9.10,4.20,5.90,3.50,59615.00,28656.00,421.00,116.00
36061021500,Census Tract 215, New York County, New York,1796.00,178.00,13.90,5.40,13.10,5.90,66667.00,21764.00,873.00,199.00
36061021600,Census Tract 216, New York County, New York,3278.00,334.00,0.90,1.10,13.90,5.80,71833.00,8987.00,1727.00,251.00
36061021703,Census Tract 217.03, New York County, New York,0.00,13.00,,,,,,,0.00,13.00
36061021800,Census Tract 218, New York County, New York,3041.00,609.00,8.90,6.30,19.20,7.80,41902.00,27786.00,1132.00,291.00
36061021900,Census Tract 219, New York County, New York,1971.00,228.00,14.00,9.90,0.00,2.00,20912.00,4972.00,972.00,271.00
36061022000,Census Tract 220, New York County, New York,2958.00,401.00,2.50,2.20,15.20,6.50,89896.00,21989.00,1442.00,347.00
36061022102,Census Tract 221.02, New York County, New York,1160.00,189.00,1.90,2.20,18.30,7.00,72083.00,25613.00,454.00,145.00
36061022200,Census Tract 222, New York County, New York,1536.00,167.00,12.50,5.70,20.90,8.30,82438.00,42578.00,596.00,138.00
36061022301,Census Tract 223.01, New York County, New York,2614.00,307.00,5.90,4.60,11.00,5.40,49410.00,8827.00,1292.00,291.00
36061022302,Census Tract 223.02, New York County, New York,1341.00,142.00,8.30,5.10,4.70,3.70,39004.00,16059.00,549.00,147.00
36061022400,Census Tract 224, New York County, New York,2812.00,271.00,20.30,8.70,3.70,3.20,27551.00,9630.00,1302.00,287.00
36061022500,Census Tract 225, New York County, New York,3845.00,402.00,8.70,5.00,12.70,6.10,58015.00,22454.00,1992.00,442.00
36061022600,Census Tract 226, New York County, New York,2015.00,218.00,7.60,5.20,18.60,7.20,61521.00,21330.00,930.00,215.00
36061022700,Census Tract 227, New York County, New York,2252.00,203.00,8.30,6.00,13.90,6.70,70120.00,21458.00,900.00,184.00
36061022800,Census Tract 228, New York County, New York,2911.00,345.00,11.20,6.90,17.00,6.70,74614.00,23962.00,1296.00,326.00
36061022900,Census Tract 229, New York County, New York,2979.00,215.00,10.50,5.30,8.70,4.20,59145.00,14803.00,1772.00,245.00
36061023000,Census Tract 230, New York County, New York,3888.00,336.00,17.40,6.90,6.70,4.40,38636.00,16504.00,1724.00,358.00
36061023100,Census Tract 231, New York County, New York,2589.00,302.00,7.00,4.40,10.10,5.80,67175.00,30917.00,1114.00,310.00
36061023200,Census Tract 232, New York County, New York,3484.00,279.00,9.60,5.10,4.40,2.50,29571.00,13161.00,1749.00,322.00
36061023300,Census Tract 233, New York County, New York,2645.00,287.00,14.90,7.10,14.00,6.10,83232.00,12799.00,1131.00,285.00
36061023400,Census Tract 234, New York County, New York,2446.00,400.00,8.70,5.10,5.90,5.00,72423.00,11455.00,844.00,230.00
36061023501,Census Tract 235.01, New York County, New York,2692.00,259.00,5.90,4.50,8.60,6.00,80337.00,15747.00,1515.00,249.00
36061023502,Census Tract 235.02, New York County, New York,817.00,98.00,15.40,6.90,7.70,4.60,44799.00,5688.00,333.00,82.00
36061023600,Census Tract 236, New York County, New York,4240.00,411.00,7.40,5.40,0.30,0.50,42692.00,6391.00,2375.00,563.00
36061023700,Census Tract 237, New York County, New York,2566.00,264.00,10.20,5.10,7.70,5.20,60116.00,22011.00,1249.00,222.00
36061023802,Census Tract 238.02, New York County, New York,1984.00,268.00,5.30,3.20,14.10,5.40,115000.00,30340.00,1034.00,201.00
36061023803,Census Tract 238.03, New York County, New York,1630.00,261.00,6.30,3.60,25.80,8.70,73750.00,28400.00,809.00,161.00
36061023804,Census Tract 238.04, New York County, New York,1532.00,269.00,7.90,6.50,49.20,10.90,189327.00,92353.00,892.00,208.00
36061023900,Census Tract 239, New York County, New York,1216.00,132.00,4.80,4.50,5.70,3.90,46458.00,3133.00,578.00,104.00
36061024000,Census Tract 240, New York County, New York,0.00,13.00,,,,,,,0.00,13.00
36061024100,Census Tract 241, New York County, New York,3264.00,270.00,7.80,4.50,9.10,3.70,61484.00,9763.00,1631.00,324.00
36061024200,Census Tract 242, New York County, New York,1918.00,161.00,14.50,5.60,2.40,2.70,38235.00,14911.00,1028.00,188.00
36061024301,Census Tract 243.01, New York County, New York,1586.00,207.00,10.00,5.70,8.80,4.80,71706.00,14202.00,811.00,178.00
36061024302,Census Tract 243.02, New York County, New York,2648.00,293.00,21.30,9.60,0.00,1.50,22973.00,13789.00,1957.00,306.00
36061024500,Census Tract 245, New York County, New York,5363.00,683.00,5.70,3.50,3.60,2.50,50184.00,10819.00,2247.00,415.00
36061024700,Census Tract 247, New York County, New York,2672.00,400.00,9.00,5.90,13.50,8.10,,,1196.00,271.00
36061024900,Census Tract 249, New York County, New York,443.00,89.00,12.00,7.80,10.80,7.70,76563.00,24667.00,197.00,54.00
36061025100,Census Tract 251, New York County, New York,848.00,114.00,13.80,6.30,1.20,1.90,39115.00,18938.00,402.00,97.00
36061025300,Census Tract 253, New York County, New York,4072.00,372.00,8.00,4.70,4.20,2.30,70266.00,3971.00,1956.00,388.00
36061025500,Census Tract 255, New York County, New York,1801.00,248.00,13.90,9.20,12.00,8.30,93149.00,40309.00,1027.00,283.00
36061025700,Census Tract 257, New York County, New York,2085.00,241.00,5.20,3.70,23.30,6.20,90792.00,13925.00,793.00,156.00
36061025900,Census Tract 259, New York County, New York,1801.00,183.00,6.00,4.00,14.90,4.70,75406.00,18538.00,1179.00,217.00
36061026100,Census Tract 261, New York County, New York,3698.00,337.00,10.80,4.70,5.10,3.90,47837.00,15623.00,2293.00,316.00
36061026300,Census Tract 263, New York County, New York,2810.00,236.00,14.00,7.80,5.20,3.00,58184.00,8723.00,1484.00,322.00
36061026500,Census Tract 265, New York County, New York,2959.00,355.00,4.30,2.60,17.00,7.70,91589.00,27375.00,1423.00,351.00
36061026700,Census Tract 267, New York County, New York,563.00,61.00,13.90,6.70,5.90,5.00,71719.00,22603.00,404.00,70.00
36061026900,Census Tract 269, New York County, New York,2428.00,276.00,11.40,9.10,1.80,3.40,66208.00,18747.00,1285.00,315.00
36061027100,Census Tract 271, New York County, New York,3066.00,302.00,11.00,6.30,11.20,6.20,77021.00,22926.00,1615.00,285.00
36061027300,Census Tract 273, New York County, New York,3174.00,301.00,2.20,1.80,29.80,7.90,119902.00,10817.00,1715.00,261.00
36061027500,Census Tract 275, New York County, New York,1762.00,519.00,4.90,3.90,44.30,16.70,167955.00,91233.00,1024.00,520.00
36061027700,Census Tract 277, New York County, New York,2056.00,276.00,14.90,10.60,8.70,7.80,55585.00,27737.00,1157.00,232.00
36061027900,Census Tract 279, New York County, New York,4313.00,375.00,5.20,3.70,8.60,3.60,64509.00,13415.00,2369.00,394.00
36061028100,Census Tract 281, New York County, New York,1522.00,221.00,4.80,3.90,37.00,7.80,119063.00,25183.00,669.00,136.00
36061028300,Census Tract 283, New York County, New York,3278.00,282.00,7.80,4.10,3.70,2.70,72444.00,17038.00,1799.00,330.00
36061028500,Census Tract 285, New York County, New York,2479.00,232.00,9.40,5.20,1.70,2.00,47846.00,11701.00,1567.00,292.00
36061028700,Census Tract 287, New York County, New York,1678.00,177.00,7.90,4.70,9.10,3.20,88138.00,14175.00,736.00,166.00
36061029100,Census Tract 291, New York County, New York,4033.00,300.00,9.80,4.30,7.90,4.10,58731.00,8436.00,2036.00,338.00
36061029300,Census Tract 293, New York County, New York,2911.00,260.00,3.40,4.10,1.60,1.60,46227.00,14648.00,1812.00,350.00
36061029500,Census Tract 295, New York County, New York,3309.00,284.00,3.40,3.20,9.90,5.10,75938.00,14825.00,1650.00,276.00
36061029700,Census Tract 297, New York County, New York,0.00,13.00,,,,,,,0.00,13.00
36061029900,Census Tract 299, New York County, New York,1409.00,139.00,9.70,6.80,0.00,2.80,42607.00,12195.00,794.00,160.00
36061030300,Census Tract 303, New York County, New York,1725.00,160.00,9.70,6.60,15.90,5.30,96414.00,12566.00,805.00,135.00
36061030700,Census Tract 307, New York County, New York,1821.00,204.00,1.20,2.00,22.40,6.00,120114.00,20315.00,895.00,181.00
36061030900,Census Tract 309, New York County, New York,3585.00,367.00,12.20,5.90,1.10,1.30,44217.00,16397.00,2538.00,457.00
36061031100,Census Tract 311, New York County, New York,0.00,13.00,,,,,,,0.00,13.00
36061031703,Census Tract 317.03, New York County, New York,2584.00,386.00,2.70,3.00,66.00,9.50,250000.00,,1516.00,319.00
36061031704,Census Tract 317.04, New York County, New York,4725.00,701.00,0.00,0.10,53.50,10.10,242705.00,78531.00,2368.00,590.00
36061031900,Census Tract 319, New York County, New York,0.00,13.00,,,,,,,0.00,13.00
36081000101,Census Tract 1.01, Queens County, New York,2327.00,394.00,1.60,1.90,30.60,10.60,128641.00,40864.00,1133.00,390.00
36081000102,Census Tract 1.02, Queens County, New York,3008.00,356.00,0.50,0.80,58.00,9.70,213452.00,32026.00,1668.00,375.00
36081000103,Census Tract 1.03, Queens County, New York,17.00,27.00,0.00,79.80,100.00,79.80,,,17.00,27.00
36081000104,Census Tract 1.04, Queens County, New York,22.00,36.00,0.00,70.10,0.00,70.10,,,22.00,36.00
36081000200,Census Tract 2, Queens County, New York,853.00,178.00,6.10,5.70,4.70,4.10,74509.00,49828.00,600.00,178.00
36081000400,Census Tract 4, Queens County, New York,1146.00,169.00,7.20,8.50,13.70,8.00,81326.00,7946.00,1038.00,161.00
36081000600,Census Tract 6, Queens County, New York,1043.00,160.00,1.30,2.10,16.00,9.00,104958.00,29090.00,924.00,159.00
36081000701,Census Tract 7.01, Queens County, New York,1521.00,179.00,0.70,1.20,35.40,8.70,136827.00,24802.00,722.00,142.00
36081000702,Census Tract 7.02, Queens County, New York,1832.00,230.00,3.40,3.40,26.30,6.60,122125.00,20215.00,947.00,218.00
36081000800,Census Tract 8, Queens County, New York,1049.00,130.00,1.50,1.70,11.00,6.30,112708.00,13043.00,912.00,122.00
36081001000,Census Tract 10, Queens County, New York,1142.00,227.00,3.60,2.80,21.50,8.20,95476.00,25941.00,1075.00,232.00
36081001200,Census Tract 12, Queens County, New York,1235.00,189.00,2.70,2.90,12.40,9.80,84656.00,7127.00,892.00,147.00
36081001400,Census Tract 14, Queens County, New York,1144.00,277.00,1.80,3.00,21.40,10.50,84063.00,30803.00,807.00,194.00
36081001600,Census Tract 16, Queens County, New York,727.00,105.00,6.90,5.30,6.30,4.00,75028.00,13744.00,598.00,94.00
36081001800,Census Tract 18, Queens County, New York,900.00,179.00,10.00,7.40,13.20,10.10,88409.00,42629.00,721.00,197.00
36081001901,Census Tract 19.01, Queens County, New York,945.00,174.00,1.70,2.70,53.00,15.80,201425.00,60298.00,427.00,156.00
36081001902,Census Tract 19.02, Queens County, New York,3650.00,427.00,6.20,3.00,43.50,8.30,153000.00,43426.00,1213.00,260.00
36081001903,Census Tract 19.03, Queens County, New York,768.00,152.00,5.20,5.40,33.20,10.50,144531.00,45840.00,208.00,66.00
36081002000,Census Tract 20, Queens County, New York,442.00,66.00,0.00,8.60,13.80,6.80,115000.00,49854.00,341.00,55.00
36081002200,Census Tract 22, Queens County, New York,671.00,87.00,4.30,3.90,19.40,9.10,81219.00,9220.00,535.00,95.00
36081002400,Census Tract 24, Queens County, New York,653.00,99.00,1.80,1.90,4.10,3.60,74489.00,22815.00,475.00,114.00
36081002500,Census Tract 25, Queens County, New York,3221.00,529.00,10.20,5.60,5.30,2.60,26511.00,15081.00,1359.00,244.00
36081002600,Census Tract 26, Queens County, New York,681.00,199.00,2.10,3.40,20.30,10.00,130089.00,11733.00,563.00,208.00
36081002800,Census Tract 28, Queens County, New York,1105.00,230.00,4.80,5.10,8.40,5.90,90914.00,6189.00,732.00,115.00
36081003000,Census Tract 30, Queens County, New York,426.00,101.00,0.00,9.00,33.10,19.30,93981.00,35815.00,357.00,105.00
36081003100,Census Tract 31, Queens County, New York,835.00,114.00,21.60,11.60,19.80,6.80,109926.00,28375.00,289.00,64.00
36081003200,Census Tract 32, Queens County, New York,550.00,119.00,5.10,4.40,10.90,7.90,120000.00,32771.00,467.00,117.00
36081003301,Census Tract 33.01, Queens County, New York,1774.00,231.00,1.80,1.70,43.70,9.30,173910.00,28187.00,569.00,159.00
36081003302,Census Tract 33.02, Queens County, New York,426.00,99.00,5.60,6.50,7.00,6.60,57949.00,20818.00,166.00,62.00
36081003400,Census Tract 34, Queens County, New York,720.00,102.00,3.90,4.40,16.40,6.30,82143.00,13971.00,562.00,84.00
36081003600,Census Tract 36, Queens County, New York,1136.00,226.00,4.30,3.80,1.40,1.90,85508.00,29442.00,871.00,200.00
36081003700,Census Tract 37, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081003800,Census Tract 38, Queens County, New York,652.00,95.00,0.60,1.00,11.80,7.50,98125.00,20618.00,525.00,97.00
36081003900,Census Tract 39, Queens County, New York,541.00,174.00,2.60,4.10,7.90,6.70,56201.00,2278.00,308.00,160.00
36081004001,Census Tract 40.01, Queens County, New York,674.00,94.00,1.30,2.10,13.60,6.10,84630.00,19275.00,573.00,100.00
36081004002,Census Tract 40.02, Queens County, New York,528.00,228.00,11.90,10.10,8.30,5.70,47150.00,6508.00,476.00,228.00
36081004200,Census Tract 42, Queens County, New York,1051.00,154.00,3.00,3.50,21.10,11.20,81806.00,29752.00,855.00,179.00
36081004300,Census Tract 43, Queens County, New York,966.00,131.00,12.00,7.00,1.10,1.90,26203.00,2599.00,461.00,141.00
36081004401,Census Tract 44.01, Queens County, New York,1134.00,195.00,3.00,2.80,22.00,8.00,81071.00,39268.00,899.00,204.00
36081004500,Census Tract 45, Queens County, New York,1532.00,206.00,4.70,3.30,12.80,6.00,91111.00,20330.00,688.00,183.00
36081004700,Census Tract 47, Queens County, New York,1834.00,134.00,18.20,7.90,7.50,4.30,59125.00,25514.00,1029.00,213.00
36081005000,Census Tract 50, Queens County, New York,0.00,13.00,,,,,,,0.00,13.00
36081005100,Census Tract 51, Queens County, New York,797.00,99.00,8.30,5.20,9.50,4.20,87250.00,13733.00,487.00,98.00
36081005200,Census Tract 52, Queens County, New York,708.00,99.00,5.10,4.80,19.80,9.20,81912.00,30625.00,666.00,106.00
36081005300,Census Tract 53, Queens County, New York,2537.00,340.00,1.40,1.60,16.30,6.60,112438.00,27266.00,943.00,194.00
36081005400,Census Tract 54, Queens County, New York,1784.00,295.00,4.40,2.40,9.60,5.20,80464.00,12534.00,1253.00,171.00
36081005500,Census Tract 55, Queens County, New York,552.00,86.00,6.20,5.00,26.30,11.10,95833.00,84646.00,330.00,78.00
36081005700,Census Tract 57, Queens County, New York,1752.00,175.00,3.90,2.90,18.60,5.80,112273.00,23805.00,794.00,150.00
36081005800,Census Tract 58, Queens County, New York,1905.00,194.00,0.30,0.60,10.40,6.10,89354.00,17144.00,1340.00,233.00
36081005900,Census Tract 59, Queens County, New York,1786.00,179.00,9.90,6.70,16.50,6.30,87414.00,26272.00,807.00,165.00
36081006100,Census Tract 61, Queens County, New York,2672.00,332.00,5.10,4.10,20.60,6.30,121711.00,31082.00,1060.00,225.00
36081006201,Census Tract 62.01, Queens County, New York,3136.00,373.00,4.10,4.10,7.90,7.00,67394.00,12494.00,1532.00,352.00
36081006202,Census Tract 62.02, Queens County, New York,2312.00,199.00,13.50,10.10,8.60,5.90,83278.00,28730.00,1670.00,297.00
36081006300,Census Tract 63, Queens County, New York,2885.00,348.00,2.60,3.30,21.10,10.90,126799.00,22043.00,1265.00,392.00
36081006501,Census Tract 65.01, Queens County, New York,1597.00,221.00,10.20,4.90,10.30,4.40,94926.00,20053.00,630.00,224.00
36081006502,Census Tract 65.02, Queens County, New York,1766.00,195.00,2.20,2.20,22.70,7.40,89697.00,14295.00,705.00,159.00
36081006900,Census Tract 69, Queens County, New York,2053.00,266.00,0.90,1.70,22.60,10.20,121090.00,18363.00,923.00,283.00
36081007100,Census Tract 71, Queens County, New York,1718.00,183.00,2.60,2.20,16.30,6.70,89167.00,27494.00,537.00,133.00
36081007300,Census Tract 73, Queens County, New York,2020.00,281.00,8.40,5.80,8.80,4.80,95714.00,23032.00,678.00,143.00
36081007500,Census Tract 75, Queens County, New York,2488.00,252.00,2.20,2.00,16.00,6.50,76490.00,24629.00,1006.00,298.00
36081007700,Census Tract 77, Queens County, New York,905.00,109.00,3.90,3.40,25.50,7.90,135903.00,50512.00,329.00,90.00
36081007900,Census Tract 79, Queens County, New York,1266.00,237.00,4.40,3.80,21.60,12.30,121667.00,34284.00,657.00,207.00
36081008100,Census Tract 81, Queens County, New York,616.00,92.00,1.00,1.40,19.30,7.90,117350.00,10227.00,233.00,80.00
36081008300,Census Tract 83, Queens County, New York,906.00,178.00,3.40,3.90,18.80,9.60,98676.00,31566.00,483.00,94.00
36081008500,Census Tract 85, Queens County, New York,432.00,102.00,6.90,8.30,8.80,10.40,75625.00,46122.00,353.00,101.00
36081008600,Census Tract 86, Queens County, New York,979.00,124.00,9.00,6.70,16.20,7.30,72205.00,21279.00,691.00,84.00
36081008700,Census Tract 87, Queens County, New York,1521.00,307.00,11.10,5.40,5.60,3.70,25293.00,11836.00,733.00,157.00
36081008800,Census Tract 88, Queens County, New York,1184.00,192.00,0.00,3.30,18.10,8.20,119656.00,17791.00,918.00,160.00
36081009100,Census Tract 91, Queens County, New York,922.00,182.00,1.20,1.80,20.10,12.40,102256.00,33956.00,444.00,141.00
36081009400,Census Tract 94, Queens County, New York,771.00,70.00,9.70,7.70,17.80,7.30,72130.00,19467.00,617.00,103.00
